Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
"Li, Huai",VIS 105E - Chin Calligraphy/Installation (A),SP15,15,7,100.00%,100.00%,5.17,A- (3.83),N/A
"Ortiz-Torres, Ruben",VIS 106A - Painting: Image Making (A),SP15,21,10,90.00%,60.00%,3.5,B+ (3.63),B+ (3.59)
"Bryan, Edgar J",VIS 106C - Painting: Portfolio Projects (A),SP15,11,2,100.00%,100.00%,8.5,A (4.00),N/A
"Tannatt, Mateo Montoya",VIS 107A - Sculpture: Making the Object (A),SP15,25,5,80.00%,80.00%,4.9,A- (3.80),A- (3.72)
"Park, Kyong Dong",VIS 110E - Art/Public Places/Site Specifc (A),SP15,11,5,60.00%,80.00%,5.7,A (4.00),N/A
"Gallaccio, Anya",VIS 110G - Natural & Altered Environment (A),SP15,16,8,85.70%,100.00%,7.93,A (4.00),N/A
"Welchman, John C.",VIS 113AN - Hist/Criticism I: Early Modern (A),SP15,6,3,33.30%,66.70%,6.5,B (3.00),N/A
"Nodelman, Sheldon A.",VIS 120A - Greek Art (A),SP15,36,12,100.00%,72.70%,3.95,B+ (3.50),C+ (2.65)
"Williams, Alena J",VIS 125A - Twentieth Century Art (A),SP15,31,18,94.40%,94.40%,4.61,B+ (3.53),B+ (3.46)
"Welchman, John C.",VIS 125BN - Contemporary Art (A),SP15,38,15,86.70%,86.70%,3.93,B+ (3.50),B (3.21)
"Wardwell, Mariana Razo",VIS 126Q - Latin American Art: 1950-Prsnt (A),SP15,24,13,100.00%,100.00%,3.95,A- (3.92),B+ (3.66)
"Shen, Kuiyi",VIS 127P - Arts of Japan (A),SP15,128,36,82.90%,85.70%,3.87,B+ (3.61),B+ (3.33)
"Tronzo, William",VIS 129A - Seminar/Pre-Modern Art History (A),SP15,9,2,100.00%,100.00%,4.5,A (4.00),N/A
"Wardwell, Mariana Razo",VIS 129D - Seminar/Art History/Americas (A),SP15,6,3,100.00%,100.00%,4.5,A (4.00),N/A
"Greenstein, Jack M",VIS 129H - Art Hist Hon Directed Grp Stdy (A),SP15,6,2,100.00%,100.00%,6.5,A (4.00),N/A
"Stalbaum, Brett",VIS 141A - Computer Programming/Arts I (A),SP15,16,10,100.00%,100.00%,5.5,A- (3.80),N/A
"Stalbaum, Brett",VIS 141A - Computer Programming/Arts I (B),SP15,9,4,100.00%,100.00%,8,A (4.00),N/A
"Alexander, Amy J",VIS 145B - Time&Process Digital Media II (A),SP15,11,9,87.50%,87.50%,7,B+ (3.38),N/A
"Washko, Angela Marie",VIS 145B - Time&Process Digital Media II (B),SP15,15,9,87.50%,100.00%,7.75,B+ (3.50),N/A
"Bratton, Benjamin H.",VIS 149 - Contemporary Computer Topics (A),SP15,15,13,91.70%,100.00%,2.83,A- (3.82),N/A
"Williams, Alena J",VIS 151 - History/Experimental Film (A),SP15,46,24,70.80%,100.00%,4.92,B (3.26),B (3.24)
"Cartwright, Lisa",VIS 152D - IdentityThruTransnationalCinem (A),SP15,82,29,92.60%,100.00%,5.27,A- (3.80),B+ (3.59)
"Anderson, Shane Nicholas",VIS 167 - Social Engagement&Photography (A),SP15,29,8,100.00%,71.40%,6.79,B+ (3.33),B+ (3.46)
"Miller, Charles G",VIS 171 - Digital Cinema-Theory/Productn (A),SP15,22,10,71.40%,57.10%,7.64,A- (3.71),B+ (3.52)
"Golden, Donna L",VIS 175 - Editing - Theory & Production (A),SP15,21,4,100.00%,100.00%,11.17,B+ (3.67),B+ (3.30)
"Miller, Charles G",VIS 178 - Sound - Theory and Production (A),SP15,19,3,100.00%,66.70%,7.83,A (4.00),N/A
"Golden, Donna L",VIS 180A - Documentary Evidence/Media Pra (A),SP15,21,6,100.00%,100.00%,5.3,B+ (3.60),B (3.12)
"Caplan, Lana Z",VIS 180B - Fic & Allegory/Curr Media Prac (A),SP15,22,7,100.00%,100.00%,10.17,A (4.00),B+ (3.39)
"Stone, Patricia",VIS 183A - Strategies of Self (A),SP15,20,16,62.50%,56.30%,5,A- (3.94),A- (3.79)
"Caplan, Lana Z",VIS 183B - Strategies of Alterity (A),SP15,21,2,50.00%,50.00%,7.5,B (3.00),B+ (3.65)
"Holland, Nicole Murphy",VIS 22 - Formations of Modern Art (A),SP15,172,61,89.70%,89.70%,3.43,B+ (3.66),B+ (3.53)
"Gregoire, Mathieu",VIS 3 - Intr/Art-Making:3-D Practices (A),SP15,203,73,85.50%,85.50%,4.8,A- (3.78),A- (3.80)
"Stalbaum, Brett",VIS 40 - Introduction/Computing in Arts (A),SP15,104,34,90.90%,81.80%,3.35,B+ (3.67),B+ (3.53)
"Anderson, Shane Nicholas",VIS 60 - Intro/Digital Photography (A),SP15,123,49,100.00%,95.70%,4.9,B+ (3.68),B+ (3.60)
"Cross, Brian R",VIS 70N - Introduction to Media (A),SP15,81,32,90.00%,96.70%,6.37,B+ (3.67),B+ (3.32)
"Adler, Amy",VIS 105C - Drawing: Portfolio Projects (A),WI15,16,5,100.00%,100.00%,8.5,A (4.00),N/A
"Li, Huai",VIS 105D - Aesthetics/Chinese Calligraphy (A),WI15,31,14,84.60%,92.30%,4.33,A- (3.83),A- (3.90)
"Guerrero, Raul M.",VIS 106B - Painting: Practices and Genre (A),WI15,12,2,100.00%,100.00%,8.5,A (4.00),N/A
"Ortiz-Torres, Ruben",VIS 106C - Painting: Portfolio Projects (A),WI15,13,5,80.00%,20.00%,6.1,B+ (3.60),N/A
"Gallaccio, Anya",VIS 107CN - Sculpture: Portfolio Projects (A),WI15,10,6,100.00%,100.00%,8.5,B+ (3.50),N/A
"Gallaccio, Anya",VIS 108 - Advanced Projects in Art (A),WI15,9,2,100.00%,100.00%,11.5,A (4.00),N/A
"Rigg, Brianna D",VIS 110A - Contemporary Issues & Practice (A),WI15,14,5,100.00%,100.00%,7.3,A (4.00),N/A
"Adler, Amy",VIS 110N - Studio Honors II (A),WI15,12,8,100.00%,100.00%,16.21,A- (3.88),N/A
"Park, Kyong Dong",VIS 111 - Structure of Art (A),WI15,155,78,72.60%,56.20%,3.5,A- (3.74),A- (3.79)
"Welchman, John C.",VIS 112 - Art Historical Methods (A),WI15,15,8,66.70%,83.30%,7.17,A- (3.80),N/A
"Newsome, Elizabeth Ann",VIS 117E - Problems in Ethnoaesthetics (A),WI15,14,5,100.00%,100.00%,5.3,A- (3.80),N/A
"Sizonenko, Tatiana D",VIS 122AN - Renaissance Art (A),WI15,39,18,61.10%,66.70%,4.72,B+ (3.67),B+ (3.49)
"Newsome, Elizabeth Ann",VIS 126BN - Art&Civilization/Ancient Maya (A),WI15,40,10,90.00%,100.00%,5.1,B+ (3.43),B+ (3.52)
"Williams, Alena J",VIS 128C - Topics in Modern Art History (A),WI15,21,8,100.00%,100.00%,7,B+ (3.50),B- (2.92)
"Sowell, Teri Lynne",VIS 129D - Seminar/Art History/Americas (A),WI15,6,4,75.00%,100.00%,6.5,B (3.00),N/A
"Greenstein, Jack M",VIS 129G - Art History Honors Seminar (A),WI15,6,2,50.00%,100.00%,6.5,A (4.00),N/A
"Bratton, Benjamin H.",VIS 140 - Digtl Imaging:Image&Interactiv (A),WI15,96,42,85.00%,80.00%,4.5,A- (3.77),A- (3.82)
"Alexander, Amy J",VIS 145A - Time&Process Digital Media I (A),WI15,64,31,75.00%,67.90%,5.14,B+ (3.52),B+ (3.63)
"Wade, Nathan S",VIS 147B - Electronic Technologies/Art II (A),WI15,8,4,100.00%,100.00%,4.5,B+ (3.67),N/A
"Gorin, Jean-Pierre",VIS 154 - Hard Look at the Movies (A),WI15,42,14,63.60%,63.60%,2.5,B+ (3.44),B+ (3.58)
"Cartwright, Lisa",VIS 159 - History of Art and Technology (A),WI15,124,56,79.60%,92.60%,4.24,A- (3.79),A- (3.79)
"Cross, Brian R",VIS 165 - Camera Techniques (A),WI15,24,11,87.50%,87.50%,5.5,A- (3.75),B+ (3.53)
"Caplan, Lana Z",VIS 171 - Digital Cinema-Theory/Productn (A),WI15,15,7,83.30%,100.00%,7.17,B+ (3.33),N/A
"Hock, Louis J.",VIS 174 - Media Sketchbook (A),WI15,22,9,88.90%,100.00%,6.72,B+ (3.44),B+ (3.48)
"Torres, Josefina E",VIS 174 - Media Sketchbook (B),WI15,20,6,100.00%,100.00%,12.17,B+ (3.67),B+ (3.34)
"Torres, Josefina E",VIS 177 - Scripting Strategies (A),WI15,21,10,100.00%,90.00%,6.5,B+ (3.60),B+ (3.41)
"Trigilio, Michael",VIS 178 - Sound - Theory and Production (A),WI15,22,19,100.00%,88.90%,9.39,B+ (3.33),B- (2.88)
"Cross, Brian R",VIS 180A - Documentary Evidence/Media Pra (A),WI15,22,9,75.00%,75.00%,9.5,B+ (3.38),B+ (3.50)
"Mangolte, Babette",VIS 181 - Sound And Lighting (A),WI15,22,7,85.70%,57.10%,8.5,A- (3.71),B+ (3.48)
"Cartwright, Lisa",VIS 183A - Strategies of Self (A),WI15,24,11,100.00%,100.00%,6.1,A- (3.90),A- (3.93)
"Fagin, Steve",VIS 183B - Strategies of Alterity (A),WI15,14,3,100.00%,100.00%,4.5,B+ (3.67),N/A
"Dominguez, Ricardo",VIS 2 - Intr/Art-Making:Motn&Time Base (A),WI15,77,39,77.10%,82.90%,4.25,A- (3.78),B+ (3.61)
"Sowell, Teri Lynne",VIS 21A - Int/ArtAmericas/Africa/Oceania (A),WI15,91,39,89.70%,97.40%,4.39,B+ (3.68),B (3.21)
"Kester, Grant",VIS 22 - Formations of Modern Art (A),WI15,232,93,92.00%,96.60%,4.55,B+ (3.60),B+ (3.34)
"Stalbaum, Brett",VIS 40 - Introduction/Computing in Arts (A),WI15,113,58,76.80%,78.60%,3.21,A- (3.75),B+ (3.53)
"Caplan, Lana Z",VIS 60 - Intro/Digital Photography (A),WI15,133,62,95.20%,53.20%,4.3,A- (3.82),A- (3.77)
"Ortiz-Torres, Ruben",VIS 1 - Intr/Art-Making:2-D Practices (A),FA14,310,147,78.50%,68.50%,5.21,B+ (3.68),B+ (3.47)
"Bryan, Edgar J",VIS 105B - Drawing: Practices and Genre (A),FA14,28,9,100.00%,57.10%,6.21,A- (3.71),A- (3.99)
"Guerrero, Raul M.",VIS 106A - Painting: Image Making (A),FA14,15,6,100.00%,100.00%,4.83,A (4.00),N/A
"Bryan, Edgar J",VIS 106B - Painting: Practices and Genre (A),FA14,22,5,100.00%,60.00%,4.9,A- (3.80),A- (3.99)
"Eginton, Kelly C.",VIS 107B - Sculpture: Practices & Genre (A),FA14,9,6,100.00%,100.00%,6,A- (3.75),N/A
"Adler, Amy",VIS 108 - Advanced Projects in Art (A),FA14,13,1,100.00%,100.00%,2.5,A (4.00),N/A
"Ortiz-Torres, Ruben",No CAPEs submitted,FA14,13,0,N/A,N/A,N/A,N/A,N/A
"Tronzo, William",VIS 121B - ChurchMosque:Med. Art and Arch (A),FA14,87,32,82.80%,89.70%,3.88,A- (3.72),B+ (3.60)
"Newsome, Elizabeth Ann",VIS 126HN - Pac Coast American Indian Art (A),FA14,25,11,100.00%,100.00%,4.32,B+ (3.55),A- (3.81)
"WARDWELL, MARIANA RAZO",VIS 126P - Latin American Art: 1890-1950 (A),FA14,34,10,80.00%,80.00%,3.61,B+ (3.63),B+ (3.67)
"Tronzo, William",VIS 129F - Seminar/Art Theory & Criticism (A),FA14,7,3,66.70%,66.70%,3.17,A (4.00),N/A
"Stalbaum, Brett",VIS 141A - Computer Programming/Arts I (A),FA14,9,3,100.00%,100.00%,8.5,A (4.00),N/A
"Wade, Nathan S",VIS 147A - Electronic Technologies/Art I (A),FA14,33,10,66.70%,77.80%,5.61,B+ (3.44),B (3.02)
"Arnold, Siobhan",VIS 158 - Histories of Photography (A),FA14,130,41,76.90%,76.90%,4.24,B+ (3.69),A- (3.70)
"Cross, Brian R",VIS 164 - Photographic Strategies (A),FA14,22,7,100.00%,100.00%,8.79,A- (3.71),B+ (3.45)
"Caplan, Lana Z",VIS 171 - Digital Cinema-Theory/Productn (A),FA14,13,7,83.30%,83.30%,6.17,B+ (3.50),N/A
"Lorenz, Frederick M",VIS 174 - Media Sketchbook (A),FA14,22,6,100.00%,50.00%,7.5,A- (3.83),B+ (3.44)
"Sledge, Jessica Estelle",VIS 174 - Media Sketchbook (B),FA14,22,11,100.00%,100.00%,11.61,B+ (3.67),B+ (3.51)
"Miller, Charles G",VIS 175 - Editing - Theory & Production (A),FA14,13,3,100.00%,66.70%,3.83,A (4.00),N/A
"Mangolte, Babette",VIS 176 - 16mm Filmmaking (A),FA14,19,6,100.00%,60.00%,5.7,B (3.00),N/A
"Caplan, Lana Z",VIS 180A - Documentary Evidence/Media Pra (A),FA14,20,7,85.70%,85.70%,5.64,B+ (3.57),B+ (3.54)
"Lertxundi, Laida",VIS 180B - Fic & Allegory/Curr Media Prac (B),FA14,20,4,100.00%,100.00%,8,A (4.00),A- (3.77)
"Lertxundi, Laida",VIS 183B - Strategies of Alterity (A),FA14,18,4,66.70%,100.00%,7.17,B+ (3.67),N/A
"Woods, Ann",VIS 20 - Introduction to Art History (A),FA14,266,122,87.30%,92.40%,4.4,B+ (3.57),B+ (3.44)
"Greenstein, Jack M",VIS 23 - Informtn Technologies/Art Hist (A),FA14,13,4,75.00%,100.00%,4.5,A (4.00),N/A
"Stalbaum, Brett",VIS 40 - Introduction/Computing in Arts (A),FA14,126,95,88.20%,89.70%,3.92,B+ (3.63),B+ (3.41)
"Arnold, Siobhan",VIS 60 - Intro/Digital Photography (A),FA14,130,63,80.80%,75.00%,5.28,A- (3.80),B+ (3.52)
"Cross, Brian R",VIS 70N - Introduction to Media (A),FA14,91,35,93.80%,90.60%,6.06,B+ (3.45),B+ (3.56)
"Mangolte, Babette",VIS 84 - History Of Film (A),FA14,117,46,54.80%,26.20%,4.7,B (3.22),B+ (3.40)
"Mameni, Sara",VIS 22 - Formations of Modern Art (A),S214,31,9,100.00%,100.00%,6.75,B (3.14),B (3.23)
"Grenader, Emily Ruth",VIS 105A - Drawing: Representing/Subject (B),S114,9,5,100.00%,100.00%,8.1,A- (3.80),N/A
"Li, Huai",VIS 105D - Aesthetics/Chinese Calligraphy (B),S114,14,5,100.00%,100.00%,3.3,A (4.00),N/A
"Chodorow, Stanley A.",No CAPEs submitted,S114,3,0,N/A,N/A,N/A,N/A,N/A
"Goodman, Emily Elizabeth",VIS 128C - Topics in Modern Art History (A),S114,20,10,90.00%,100.00%,4.9,B+ (3.30),B+ (3.37)
"Anderson, Shane Nicholas",VIS 165 - Camera Techniques (A),S114,17,4,100.00%,100.00%,6,B+ (3.67),N/A
"Shen, Kuiyi",VIS 21B - Introduction/Asian Art (A),S114,68,22,90.00%,95.00%,5.7,A (4.00),B+ (3.66)
"Anderson, Shane Nicholas",VIS 60 - Intro/Digital Photography (A),S114,40,12,83.30%,75.00%,5.33,B+ (3.63),B (3.15)
"Cruz, Edwin Teddy",VIS 100 - Introduction to Public Culture (A),SP14,15,8,100.00%,100.00%,4.75,B+ (3.50),N/A
"Yuasa, Ryuhei",VIS 105A - Drawing: Representing/Subject (A),SP14,20,20,90.00%,85.00%,6.8,B+ (3.53),B+ (3.67)
"Adler, Amy",VIS 105C - Drawing: Portfolio Projects (A),SP14,14,10,100.00%,100.00%,7.7,A- (3.80),N/A
"Li, Huai",VIS 105E - Chin Calligraphy/Installation (A),SP14,14,6,100.00%,100.00%,4.5,A (4.00),N/A
"Rich, Matthew T",VIS 106A - Painting: Image Making (A),SP14,25,20,100.00%,95.00%,9,A- (3.85),B+ (3.62)
"Rich, Matthew T",VIS 106C - Painting: Portfolio Projects (A),SP14,13,2,100.00%,50.00%,7.5,B+ (3.50),N/A
"Eginton, Kelly C.",VIS 107A - Sculpture: Making the Object (A),SP14,16,7,85.70%,85.70%,9.36,A- (3.83),N/A
"Gallaccio, Anya",VIS 107CN - Sculpture: Portfolio Projects (A),SP14,7,4,100.00%,100.00%,10.5,A (4.00),N/A
"Park, Kyong Dong",VIS 110A - Contemporary Issues & Practice (A),SP14,17,7,42.90%,42.90%,7.93,B+ (3.43),N/A
"Welchman, John C.",VIS 113CN - Hist/Criticsm III:Contemporary (A),SP14,9,2,100.00%,100.00%,5.5,A (4.00),N/A
"Greenstein, Jack M",VIS 122D - Michelangelo (A),SP14,59,16,80.00%,86.70%,3.17,B (3.18),B (3.26)
"Nodelman, Sheldon A.",VIS 125DN - Marcel Duchamp (A),SP14,14,8,42.90%,14.30%,2.5,B+ (3.40),N/A
"Newsome, Elizabeth Ann",VIS 126AN - PreColumbian Art/Anc Mex&C Amr (A),SP14,49,16,75.00%,75.00%,3.38,B+ (3.50),B (3.22)
"Tronzo, William",VIS 128A - Topics/Pre-Modern Art History (A),SP14,51,14,54.50%,72.70%,3.59,A- (3.80),B+ (3.50)
"Welchman, John C.",VIS 128C - Topics in Modern Art History (A),SP14,12,4,100.00%,100.00%,5.5,A- (3.75),N/A
"Bryson, William N",VIS 128C - Topics in Modern Art History (B),SP14,35,13,75.00%,91.70%,4.33,B+ (3.33),B- (2.96)
"Nodelman, Sheldon A.",VIS 128C - Topics in Modern Art History (B),SP14,35,14,66.70%,41.70%,4.5,B+ (3.30),B- (2.96)
"Newsome, Elizabeth Ann",VIS 129C - Seminar/Modern Art History (A),SP14,12,5,100.00%,100.00%,2.9,A (4.00),N/A
"Welchman, John C.",VIS 129H - Art Hist Hon Directed Grp Stdy (A),SP14,4,3,100.00%,100.00%,6.5,B (3.00),N/A
"Trigilio, Michael",VIS 131 - Special Projects in Media (A),SP14,8,3,100.00%,100.00%,9.83,A (4.00),N/A
"Stalbaum, Brett",VIS 141B - Computer Programming/Arts II (A),SP14,10,4,100.00%,100.00%,11.5,A (4.00),N/A
"Alexander, Amy J",VIS 145B - Time&Process Digital Media II (A),SP14,5,2,50.00%,50.00%,7.5,B (3.00),N/A
"Mehrmand, Elizabeth",VIS 147B - Electronic Technologies/Art II (B),SP14,9,8,100.00%,100.00%,8.25,A- (3.88),N/A
"Mangolte, Babette",VIS 152 - Film in Social Context (A),SP14,62,12,90.00%,100.00%,5.7,A- (3.88),B+ (3.47)
"Anderson, Shane Nicholas",VIS 164 - Photographic Strategies (A),SP14,26,8,100.00%,100.00%,6.5,B (3.17),B+ (3.43)
"Diaz, Misael Giovanni",VIS 167 - Social Engagement/Photography (A),SP14,12,3,100.00%,100.00%,9.83,A (4.00),N/A
"Miller, Charles G",VIS 171 - Digital Cinema-Theory/Productn (A),SP14,20,3,100.00%,66.70%,10.5,A (4.00),B+ (3.47)
"Lertxundi, Laida",VIS 175 - Editing - Theory & Production (A),SP14,26,10,60.00%,60.00%,8.9,B+ (3.60),B+ (3.67)
"Miller, Charles G",VIS 177 - Scripting Strategies (B),SP14,20,4,100.00%,100.00%,5,A- (3.75),B+ (3.48)
"Hock, Louis J.",VIS 180A - Documentary Evidence/Media Pra (A),SP14,21,5,100.00%,100.00%,6.1,B+ (3.60),B+ (3.43)
"Lertxundi, Laida",VIS 180B - Fic & Allegory/Curr Media Prac (A),SP14,17,7,85.70%,85.70%,7.93,A- (3.71),N/A
"Mangolte, Babette",VIS 182 - Advanced Editing (A),SP14,14,3,66.70%,66.70%,6.5,B (3.00),N/A
"Stone, Patricia",VIS 183A - Strategies of Self (A),SP14,22,8,85.70%,85.70%,7.5,A- (3.71),B (3.12)
"WARDWELL, MARIANA RAZO",VIS 183B - Strategies of Alterity (A),SP14,20,4,100.00%,100.00%,5.83,A- (3.75),A- (3.79)
"Holland, Nicole Murphy",VIS 22 - Formations of Modern Art (A),SP14,183,80,85.30%,82.70%,3.65,B+ (3.61),B+ (3.46)
"Gregoire, Mathieu",VIS 3 - Intr/Art-Making:3-D Practices (A),SP14,186,64,70.50%,77.00%,5.5,B+ (3.70),B+ (3.52)
"Stalbaum, Brett",VIS 40 - Introduction/Computing in Arts (A),SP14,97,77,81.30%,90.70%,5.23,A- (3.74),B+ (3.48)
"Anderson, Shane Nicholas",VIS 60 - Intro/Digital Photography (A),SP14,116,37,91.70%,94.40%,6.22,B+ (3.43),B+ (3.41)
"Trigilio, Michael",VIS 70N - Introduction to Media (A),SP14,81,29,96.20%,80.80%,6.27,B+ (3.65),B+ (3.32)
"Rigg, Brianna D",VIS 105A - Drawing: Representing/Subject (A),WI14,16,8,100.00%,100.00%,7.75,A (4.00),A- (3.94)
"Ortiz-Torres, Ruben",VIS 105B - Drawing: Practices and Genre (A),WI14,14,6,100.00%,100.00%,5.5,A (4.00),B+ (3.58)
"Cruz, Edwin Teddy",VIS 105C - Drawing: Portfolio Projects (A),WI14,9,3,33.30%,33.30%,2.5,A (4.00),N/A
"Li, Huai",VIS 105D - Aesthetics/Chinese Calligraphy (A),WI14,24,7,85.70%,57.10%,3.36,A (4.00),A- (3.89)
"Guerrero, Raul M.",VIS 106B - Painting: Practices and Genre (A),WI14,14,3,100.00%,100.00%,7.83,A (4.00),N/A
"Gutierrez, Abel Sanchez",VIS 106C - Painting: Portfolio Projects (A),WI14,17,13,100.00%,92.30%,8.96,A- (3.85),A- (3.81)
"Eginton, Kelly C.",VIS 107B - Sculpture: Practices & Genre (A),WI14,14,5,100.00%,100.00%,7,A- (3.75),A- (3.75)
"Gallaccio, Anya",VIS 108 - Advanced Projects in Art (A),WI14,10,4,75.00%,50.00%,6,B+ (3.33),B+ (3.44)
"Park, Kyong Dong",VIS 110E - Art/Public Places/Site Specifc (A),WI14,6,2,100.00%,100.00%,6.5,A (4.00),N/A
"Adler, Amy",VIS 110N - Studio Honors II (A),WI14,11,5,100.00%,100.00%,8.1,A (4.00),N/A
"Park, Kyong Dong",VIS 111 - Structure of Art (A),WI14,156,59,40.70%,18.50%,4.61,A- (3.72),B+ (3.61)
"WARDWELL, MARIANA RAZO",VIS 112 - Art Historical Methods (A),WI14,17,6,66.70%,83.30%,3.17,B+ (3.50),A- (3.86)
"Bryson, William N",VIS 124BN - Art and the Enlightenment (A),WI14,65,18,83.30%,94.40%,3.39,B+ (3.47),B (3.04)
"Newsome, Elizabeth Ann",VIS 126C - Problems/Mesoamerican Art Hist (A),WI14,16,4,75.00%,100.00%,3.5,A- (3.75),B+ (3.54)
"Newsome, Elizabeth Ann",VIS 126I - Southwest American Indian Art (A),WI14,27,7,71.40%,57.10%,4.5,A- (3.71),B+ (3.69)
"WARDWELL, MARIANA RAZO",VIS 126Q - Latin American Art: 1950-Prsnt (A),WI14,21,10,88.90%,100.00%,3.25,A- (3.83),A- (3.87)
"Shen, Kuiyi",VIS 127C - Arts of Modern China (B),WI14,121,39,91.70%,86.10%,5.19,A- (3.84),B+ (3.63)
"Tronzo, William",VIS 129F - Seminar/Art Theory & Criticism (A),WI14,12,5,100.00%,100.00%,5.7,B+ (3.60),A- (3.97)
"Welchman, John C.",VIS 129G - Art History Honors Seminar (A),WI14,4,1,100.00%,100.00%,2.5,A (4.00),N/A
"Stalbaum, Brett",VIS 141A - Computer Programming/Arts I (A),WI14,9,4,100.00%,75.00%,7.5,A- (3.75),N/A
"Alexander, Amy J",VIS 145B - Time&Process Digital Media II (A),WI14,14,6,83.30%,83.30%,5.83,B+ (3.50),B+ (3.62)
"Mehrmand, Elizabeth",VIS 147A - Electronic Technologies/Art I (A),WI14,29,11,80.00%,90.00%,6.1,A- (3.80),B (3.04)
"Brown, Sheldon Glenn",VIS 149 - Contemporary Computer Topics (A),WI14,7,2,100.00%,100.00%,4.5,B+ (3.50),N/A
"Bratton, Benjamin H.",VIS 149 - Contemporary Computer Topics (B),WI14,4,1,0.00%,0.00%,0,N/A,N/A
"Mangolte, Babette",VIS 154 - Hard Look at the Movies (A),WI14,79,27,91.70%,79.20%,3.28,B+ (3.50),B (3.23)
"Bratton, Benjamin H.",VIS 159 - History of Art and Technology (A),WI14,55,22,70.00%,75.00%,6.2,B+ (3.44),B (3.27)
"Ortiz-Torres, Ruben",VIS 164 - Photographic Strategies (A),WI14,6,2,50.00%,50.00%,4.5,B+ (3.50),N/A
"Anderson, Shane Nicholas",VIS 165 - Camera Techniques (A),WI14,22,4,100.00%,100.00%,7,B+ (3.33),B+ (3.39)
"Hock, Louis J.",VIS 174 - Media Sketchbook (A),WI14,23,6,100.00%,100.00%,5.7,B+ (3.40),B+ (3.37)
"Miller, Charles G",VIS 174 - Media Sketchbook (B),WI14,17,8,87.50%,100.00%,10.25,A- (3.75),B+ (3.51)
"Cross, Brian R",VIS 174 - Media Sketchbook (C),WI14,15,5,100.00%,100.00%,6.5,A (4.00),B+ (3.51)
"Trigilio, Michael",VIS 177 - Scripting Strategies (A),WI14,21,8,87.50%,100.00%,7,B+ (3.38),C+ (2.37)
"Vitale, Laura E",VIS 178 - Sound - Theory and Production (A),WI14,5,1,100.00%,100.00%,0.5,A (4.00),N/A
"Cross, Brian R",VIS 180A - Documentary Evidence/Media Pra (A),WI14,23,8,87.50%,100.00%,7.25,B+ (3.63),A- (3.70)
"Sweetman, Katherine A",VIS 180B - Fic & Allegory/Curr Media Prac (A),WI14,17,5,75.00%,75.00%,6.5,A- (3.75),N/A
"Mangolte, Babette",VIS 181 - Sound And Lighting (A),WI14,26,12,81.80%,90.90%,7.23,B+ (3.64),B+ (3.36)
"Fagin, Steve",VIS 183B - Strategies of Alterity (A),WI14,22,9,50.00%,50.00%,5.25,B+ (3.50),B (3.23)
"Mehrmand, Elizabeth",VIS 2 - Intr/Art-Making:Motn&Time Base (A),WI14,79,33,72.40%,72.40%,4.79,A- (3.81),B+ (3.69)
"Woods, Ann",VIS 20 - Introduction to Art History (A),WI14,124,50,96.00%,98.00%,2.88,A- (3.79),B+ (3.42)
"Sowell, Teri Lynne",VIS 21A - Int/ArtAmericas/Africa/Oceania (A),WI14,152,83,84.10%,92.70%,2.79,B+ (3.56),B+ (3.36)
"Stalbaum, Brett",VIS 40 - Introduction/Computing in Arts (A),WI14,57,20,95.00%,80.00%,3.3,B+ (3.60),B+ (3.48)
"Arnold, Siobhan",VIS 60 - Intro/Digital Photography (A),WI14,109,49,95.70%,91.30%,5.32,A- (3.81),B+ (3.49)
"Ortiz-Torres, Ruben",VIS 1 - Intr/Art-Making:2-D Practices (A),FA13,275,118,73.50%,62.80%,5.44,B+ (3.70),B+ (3.51)
"Young, Kent",VIS 104A - Performing the Self (A),FA13,14,9,100.00%,100.00%,5.17,A- (3.89),N/A
"Yuasa, Ryuhei",VIS 105A - Drawing: Representing/Subject (A),FA13,21,16,100.00%,87.50%,8.88,B+ (3.53),A- (3.83)
"Bryan, Edgar J",VIS 105B - Drawing: Practices and Genre (A),FA13,18,4,100.00%,100.00%,2.5,A (4.00),N/A
"Bryan, Edgar J",VIS 106A - Painting: Image Making (A),FA13,19,4,100.00%,100.00%,4.5,A (4.00),N/A
"Guerrero, Raul M.",VIS 106B - Painting: Practices and Genre (A),FA13,14,5,100.00%,100.00%,5,A (4.00),N/A
"Tannatt, Mateo Montoya",VIS 107A - Sculpture: Making the Object (A),FA13,13,7,100.00%,100.00%,3.64,A (4.00),N/A
"Adler, Amy",VIS 108 - Advanced Projects in Art (A),FA13,11,10,100.00%,100.00%,8.1,A (4.00),N/A
"Cruz, Edwin Teddy",VIS 110G - Natural & Altered Environment (A),FA13,11,6,83.30%,100.00%,7.83,A- (3.83),N/A
"Silva, Ernest Ronald",VIS 110M - Studio Honors I (A),FA13,11,6,100.00%,100.00%,10.83,A (4.00),N/A
"Nodelman, Sheldon A.",VIS 120A - Greek Art (A),FA13,85,34,65.50%,51.70%,3.29,B (3.05),B- (2.99)
"Sowell, Teri Lynne",VIS 126K - Oceanic Art (A),FA13,38,19,100.00%,94.10%,5,A- (3.73),B+ (3.62)
"WARDWELL, MARIANA RAZO",VIS 126P - Latin American Art: 1890-1950 (A),FA13,48,20,88.20%,88.20%,4.74,A- (3.79),B+ (3.69)
